CustomerID,Age,Gender,Income,VisitFrequency,AverageSpend,PreferredCuisine,TimeOfVisit,GroupSize,DiningOccasion,MealType,OnlineReservation,DeliveryOrder,LoyaltyProgramMember,WaitTime,ServiceRating,FoodRating,AmbianceRating,HighSatisfaction
1507,30,Male,113591.0827,Weekly,164.2304429,Chinese,Dinner,3,Casual,Takeaway,0,0,0,17.35,1,5,2,0
1515,40,Male,142296.2794,Weekly,148.8932971,Indian,Lunch,8,Celebration,Dine-in,1,1,0,36.27,3,4,1,0
1518,61,Male,18191.05655,Weekly,52.46736606,Indian,Breakfast,7,Celebration,Dine-in,1,1,1,56.91,3,2,3,0
1519,18,Female,101106.4922,Rarely,158.9772771,Mexican,Dinner,1,Celebration,Dine-in,0,0,0,58.98,3,1,4,0
1520,69,Male,25520.32695,Rarely,65.11198537,Mexican,Lunch,5,Business,Takeaway,0,1,1,7.05,1,3,4,0
1525,68,Female,115514.5138,Weekly,142.507127,Italian,Lunch,7,Casual,Dine-in,0,1,1,59.43,2,4,2,0
1537,64,Male,30720.80439,Weekly,62.81347648,American,Breakfast,8,Business,Takeaway,1,0,0,52.72,5,1,2,0
1554,54,Male,105676.3665,Monthly,145.2626245,Chinese,Dinner,4,Business,Takeaway,1,0,0,32.04,3,1,4,0
1560,53,Male,41597.7193,Weekly,78.87418763,Indian,Dinner,8,Celebration,Takeaway,0,0,1,5.12,4,2,2,0
1561,18,Female,68225.26783,Weekly,150.1373242,Chinese,Lunch,9,Casual,Takeaway,0,1,1,53.2,4,3,1,0
1565,31,Male,62143.75164,Weekly,154.4693192,Indian,Breakfast,3,Celebration,Takeaway,0,0,1,50.03,3,4,1,0
1568,63,Male,35056.52234,Rarely,92.89661467,Chinese,Lunch,2,Casual,Dine-in,0,1,1,49.37,4,2,2,0
1574,56,Male,152433.1587,Rarely,186.6031771,American,Lunch,5,Casual,Takeaway,0,0,0,13.52,5,2,1,0
1583,21,Female,143037.2487,Weekly,189.2292277,Chinese,Dinner,3,Casual,Takeaway,0,1,1,33.86,3,2,3,0
1592,42,Male,108812.0036,Weekly,131.3623576,Mexican,Lunch,7,Business,Dine-in,1,1,1,35.86,2,4,2,0
1593,32,Male,21190.60685,Rarely,25.09422899,Mexican,Dinner,6,Business,Dine-in,0,1,1,40.4,2,5,1,0
1601,65,Female,52334.45965,Rarely,150.065922,Chinese,Lunch,8,Business,Takeaway,0,1,1,4.02,1,5,2,0
1606,61,Female,80646.30288,Weekly,148.5482171,Indian,Lunch,4,Business,Dine-in,0,0,0,3.72,4,2,2,0
1632,34,Male,12461.48588,Weekly,55.753942,Chinese,Breakfast,1,Celebration,Dine-in,1,1,1,10.87,3,1,4,0
1637,58,Female,107997.4432,Weekly,137.8334341,Indian,Breakfast,2,Business,Takeaway,0,0,0,48.01,3,3,2,0
1641,44,Male,141219.8115,Rarely,157.5458878,Chinese,Lunch,2,Casual,Dine-in,0,1,0,16.27,5,2,1,0
1648,60,Male,110051.9,Monthly,154.8349311,Italian,Lunch,4,Celebration,Takeaway,1,1,0,37.81,2,5,1,0
1654,57,Female,146734.7772,Rarely,176.43613,Indian,Lunch,5,Celebration,Takeaway,0,0,1,22.12,3,3,2,0
1659,49,Female,73863.42693,Monthly,115.3558947,American,Dinner,2,Casual,Dine-in,0,0,1,10.21,2,5,1,0
1663,23,Male,139188.8239,Rarely,172.1154204,Italian,Dinner,8,Business,Dine-in,1,0,1,38.69,4,2,2,0
1669,29,Female,54488.55392,Monthly,150.5487952,Indian,Dinner,7,Casual,Takeaway,0,1,1,6.69,4,1,3,0
1676,68,Female,122361.227,Weekly,180.6248167,Mexican,Dinner,6,Casual,Dine-in,1,0,0,17.2,2,4,2,0
1678,40,Female,128344.7159,Weekly,182.048015,Chinese,Breakfast,3,Business,Takeaway,0,1,1,37.06,5,2,1,0
1682,53,Male,142452.5899,Weekly,208.8054356,Mexican,Lunch,8,Celebration,Takeaway,0,0,1,22.81,2,4,2,0
1689,29,Male,45643.93382,Monthly,66.49910086,Italian,Lunch,9,Celebration,Dine-in,0,0,1,28.4,5,1,2,0
1697,47,Male,114439.4577,Monthly,151.9851721,American,Breakfast,9,Celebration,Dine-in,0,1,1,38.39,2,4,2,0
1705,54,Female,70456.01767,Monthly,136.6207561,American,Dinner,8,Business,Takeaway,0,1,0,52.6,2,4,2,0
1707,61,Female,24139.36883,Weekly,74.87614177,Chinese,Lunch,1,Celebration,Takeaway,1,1,0,8.59,4,2,2,0
1709,22,Female,102836.8832,Weekly,172.6962909,Mexican,Breakfast,5,Celebration,Takeaway,0,1,0,55.88,4,3,1,0
1711,33,Female,115143.6451,Monthly,166.1437551,Italian,Breakfast,4,Business,Dine-in,0,1,0,57.03,3,4,1,0
1720,18,Female,119569.5926,Weekly,147.1218461,Indian,Lunch,5,Business,Takeaway,1,0,0,57.37,4,3,1,0
1722,48,Male,26891.49399,Rarely,69.08451117,Chinese,Breakfast,1,Celebration,Takeaway,0,0,1,31.54,3,3,2,0
1726,65,Female,110473.1095,Weekly,170.1032335,Italian,Dinner,2,Celebration,Dine-in,0,0,0,38.37,3,3,2,0
1739,30,Female,27742.20824,Weekly,67.69322713,Italian,Breakfast,9,Business,Takeaway,0,1,1,6.51,5,1,2,0
1742,65,Female,141575.7893,Rarely,164.5696144,American,Lunch,6,Celebration,Dine-in,0,1,0,20.74,5,1,2,0
1746,18,Male,32259.14772,Weekly,40.13176619,Italian,Dinner,8,Celebration,Dine-in,0,1,0,44.59,1,4,3,0
1751,32,Male,101023.9966,Weekly,144.9028369,Italian,Breakfast,9,Casual,Dine-in,0,0,0,15.01,5,2,1,0
1752,50,Male,150661.6384,Rarely,188.9807896,Indian,Dinner,7,Business,Dine-in,0,1,0,30.71,5,1,2,0
1755,54,Female,98570.72311,Weekly,175.8371145,Italian,Dinner,7,Casual,Takeaway,1,1,0,56.06,1,5,2,0
1760,47,Male,66851.86953,Weekly,143.9925534,Italian,Lunch,8,Casual,Takeaway,0,0,1,44.76,3,2,3,0
1763,42,Male,117131.1568,Monthly,156.2587504,American,Lunch,1,Business,Dine-in,0,1,0,21.4,1,5,2,0
1771,63,Male,98231.90601,Rarely,167.3599556,Mexican,Dinner,5,Celebration,Takeaway,0,0,0,40.1,4,2,2,0
1781,48,Female,83527.62075,Weekly,134.4390327,Mexican,Breakfast,9,Casual,Dine-in,1,1,0,49.89,1,5,2,0
1783,42,Male,114019.8121,Monthly,136.7950703,Indian,Lunch,9,Celebration,Takeaway,0,1,1,47.66,3,3,2,0
1785,52,Male,143404.6038,Monthly,199.521848,Indian,Dinner,3,Business,Takeaway,0,0,0,38.12,1,5,2,0
1818,32,Female,53532.85216,Monthly,93.62206292,Indian,Lunch,7,Celebration,Takeaway,1,0,1,32.2,4,2,2,0
1822,18,Male,43885.77171,Monthly,58.97299938,Mexican,Lunch,1,Celebration,Takeaway,0,0,0,26.28,1,4,3,0
1849,63,Female,47229.37369,Monthly,90.67366782,Italian,Dinner,9,Celebration,Takeaway,0,1,0,44.65,4,3,1,0
1855,49,Male,107598.9723,Weekly,149.8298043,Mexican,Lunch,8,Business,Takeaway,0,0,1,21.7,1,5,2,0
1856,52,Female,137061.4875,Weekly,198.6827045,Italian,Breakfast,1,Celebration,Takeaway,0,1,1,33.24,2,4,2,0
1866,47,Male,88566.96367,Monthly,147.7786412,Indian,Lunch,1,Business,Takeaway,0,0,1,31.23,5,1,2,0
1867,65,Female,76940.62188,Weekly,118.5169383,Indian,Dinner,6,Business,Takeaway,1,0,0,4.1,2,4,2,0
1882,21,Female,97901.39558,Monthly,117.3251577,Italian,Dinner,6,Celebration,Takeaway,0,0,1,38.84,1,5,2,0
1887,65,Male,33911.54669,Monthly,46.71185646,Indian,Dinner,1,Casual,Dine-in,0,1,1,25.65,4,3,1,0
1893,19,Male,130376.9831,Rarely,163.9597598,Italian,Breakfast,4,Celebration,Dine-in,0,0,0,53.57,4,2,2,0
1896,39,Male,17813.59543,Monthly,47.55514669,Mexican,Breakfast,4,Casual,Takeaway,1,0,1,4.32,2,4,2,0
1916,52,Male,24936.77996,Rarely,80.47355431,Italian,Dinner,3,Casual,Dine-in,1,0,1,37.07,2,5,1,0
1920,68,Female,143717.8697,Rarely,151.3438744,Mexican,Dinner,8,Casual,Takeaway,0,0,0,13.36,3,3,2,0
1924,54,Male,71161.5506,Weekly,135.9414057,Chinese,Dinner,8,Business,Takeaway,0,0,1,0.43,5,1,2,0
1925,26,Female,32813.6906,Rarely,46.14421653,Italian,Dinner,8,Casual,Dine-in,0,0,0,45.01,5,1,2,0
1927,55,Female,114574.9578,Weekly,124.373817,American,Dinner,9,Casual,Takeaway,1,0,0,8.02,3,3,2,0
1931,28,Male,121959.5892,Rarely,154.1550255,Indian,Breakfast,1,Casual,Takeaway,0,1,1,10.36,1,4,3,0
1933,60,Female,74264.41768,Monthly,121.9644152,Chinese,Breakfast,2,Casual,Dine-in,0,1,1,24.99,2,3,3,0
1937,42,Male,111112.5116,Weekly,138.2595559,Mexican,Breakfast,4,Celebration,Dine-in,0,0,1,45.22,2,2,4,0
1944,36,Male,28209.89302,Rarely,67.32029466,Mexican,Breakfast,1,Business,Takeaway,0,1,0,15.33,5,1,2,0
1952,45,Female,60300.96157,Weekly,122.7737033,Italian,Dinner,6,Casual,Dine-in,0,0,0,1.56,4,2,2,0
1969,21,Female,18785.81884,Monthly,43.74151762,Italian,Breakfast,6,Celebration,Dine-in,0,0,0,27.45,1,5,2,0
1972,57,Female,32169.43899,Weekly,84.23797298,American,Breakfast,6,Celebration,Dine-in,1,0,0,38.18,1,5,2,0
1973,25,Male,86172.14349,Rarely,146.6832742,Italian,Lunch,9,Business,Dine-in,0,1,0,11.36,5,1,2,0
1980,67,Female,74233.32303,Rarely,158.8489172,Chinese,Dinner,1,Casual,Takeaway,0,1,0,44.28,5,1,2,0
1985,64,Female,57988.80926,Weekly,111.3453401,Indian,Lunch,9,Business,Dine-in,0,0,1,0.22,5,1,2,0
1986,52,Female,40544.78565,Weekly,98.34888769,Indian,Breakfast,1,Business,Takeaway,0,1,0,31.01,2,5,1,0
2003,60,Male,138395.173,Weekly,171.048773,Indian,Lunch,8,Casual,Dine-in,0,0,1,36.64,3,3,2,0
2007,50,Female,121522.7758,Weekly,148.0754143,Mexican,Breakfast,4,Business,Dine-in,0,1,0,22.35,4,2,2,0
2012,66,Female,56134.44216,Monthly,160.4072521,Italian,Lunch,8,Casual,Takeaway,1,0,0,8.83,4,2,2,0
2017,38,Female,114514.6553,Monthly,173.3635951,Chinese,Dinner,7,Celebration,Takeaway,0,0,1,57.4,1,5,2,0
2018,50,Male,88544.85751,Monthly,142.8560731,American,Lunch,1,Celebration,Takeaway,1,1,0,53.48,3,2,3,0
2053,29,Male,85199.52861,Weekly,160.503289,Italian,Lunch,3,Business,Takeaway,0,1,0,26.63,1,5,2,0
2072,48,Male,122835.3421,Rarely,176.8706754,American,Breakfast,7,Celebration,Dine-in,0,0,0,27.16,4,1,3,0
2073,18,Male,94276.17878,Rarely,173.8287178,Mexican,Breakfast,2,Business,Dine-in,1,0,0,58.89,4,1,3,0
2085,64,Male,119721.6861,Monthly,168.5546047,Chinese,Dinner,4,Celebration,Takeaway,0,0,1,27.57,3,3,2,0
2106,23,Female,117590.7659,Weekly,145.9167098,Indian,Dinner,6,Business,Dine-in,0,0,0,59.19,3,4,1,0
2110,29,Female,38061.70811,Weekly,54.81191564,American,Lunch,1,Celebration,Dine-in,1,1,0,49.41,2,4,2,0
2126,21,Male,80711.91417,Weekly,116.8068496,Indian,Breakfast,7,Casual,Dine-in,0,0,1,54.57,1,5,2,0
2127,53,Male,35658.44097,Rarely,96.21275999,Italian,Dinner,2,Casual,Dine-in,1,1,1,45.23,3,2,3,0
2132,42,Male,97433.53911,Monthly,140.5147938,Indian,Dinner,1,Casual,Takeaway,0,0,1,49.39,5,2,1,0
2133,24,Female,111238.7085,Weekly,166.9681043,Chinese,Dinner,6,Business,Takeaway,0,0,1,1.95,4,2,2,0
2150,37,Female,143813.5179,Weekly,150.7475254,Italian,Lunch,4,Casual,Takeaway,0,0,0,37.86,5,2,1,0
654,35,Male,85863.57077,Weekly,127.4636108,Chinese,Breakfast,3,Business,Takeaway,0,1,1,43.52,2,3,4,0
661,51,Female,141719.1736,Weekly,174.1530521,Mexican,Dinner,6,Business,Dine-in,1,1,0,56.45,3,3,3,0
665,59,Male,91879.35123,Weekly,136.2234054,Italian,Dinner,8,Casual,Dine-in,0,0,1,55.05,3,3,3,0
666,32,Female,144680.8114,Monthly,165.1217768,American,Breakfast,4,Casual,Takeaway,0,1,0,4.71,4,2,3,0
678,21,Male,59574.08638,Weekly,137.4679322,Italian,Lunch,7,Casual,Takeaway,0,1,0,34.62,3,3,3,0
694,67,Male,73911.3329,Monthly,156.5448509,Chinese,Dinner,7,Casual,Takeaway,0,1,1,6.86,3,5,1,0
709,44,Female,148034.4006,Weekly,179.4236551,Italian,Breakfast,1,Business,Dine-in,0,0,1,30.97,3,4,2,0
713,33,Male,100842.7256,Monthly,169.938764,American,Breakfast,1,Celebration,Dine-in,0,0,0,44.58,3,3,3,0
716,52,Male,97847.32513,Monthly,127.6975974,Chinese,Breakfast,1,Business,Takeaway,0,1,1,40.38,3,4,2,0
729,30,Female,41192.51252,Monthly,70.36358518,Indian,Breakfast,9,Celebration,Takeaway,0,1,1,35.06,1,3,5,0
742,42,Female,38765.19898,Monthly,71.46409779,Indian,Dinner,4,Celebration,Takeaway,0,0,0,50.08,3,2,4,0
753,49,Male,96817.06433,Weekly,157.2099706,Italian,Breakfast,3,Business,Takeaway,0,1,1,48.4,3,5,1,0
757,62,Male,133661.6137,Monthly,141.4080799,Indian,Breakfast,7,Business,Takeaway,1,0,0,59.96,1,4,4,0
762,19,Male,146136.752,Weekly,179.2507927,Indian,Breakfast,9,Casual,Dine-in,1,0,0,44.77,2,2,5,0
772,37,Female,72581.11407,Monthly,106.546424,Italian,Breakfast,9,Business,Takeaway,0,0,1,17.86,2,4,3,0
774,62,Female,146489.1597,Monthly,183.5327041,Indian,Lunch,7,Business,Takeaway,0,1,1,14.51,2,2,5,0
787,50,Female,67306.96215,Monthly,149.1496082,Chinese,Lunch,4,Casual,Dine-in,0,1,0,46.49,3,4,2,0
788,25,Male,112899.8788,Monthly,152.1422467,Chinese,Breakfast,6,Celebration,Dine-in,0,0,0,18.28,4,2,3,0
790,58,Female,93113.73354,Weekly,147.3587742,American,Dinner,3,Casual,Takeaway,0,0,1,27.86,2,5,2,0
795,35,Female,85444.71377,Rarely,140.5722056,American,Dinner,6,Casual,Dine-in,1,0,1,30.17,3,2,4,0
802,52,Male,146029.7078,Rarely,205.9438605,Mexican,Lunch,5,Celebration,Dine-in,0,0,1,43.65,3,3,3,0
806,53,Female,45088.87639,Weekly,72.74384302,Indian,Dinner,1,Casual,Takeaway,1,0,1,40.31,2,4,3,0
810,46,Female,118334.8726,Rarely,153.3646098,Italian,Dinner,8,Business,Takeaway,0,0,1,40.04,3,5,1,0
836,69,Male,119227.5375,Weekly,172.7029814,American,Breakfast,8,Business,Takeaway,0,0,0,27.36,1,5,3,0
844,55,Female,130692.4252,Monthly,174.406938,Indian,Breakfast,2,Business,Dine-in,0,1,0,2.38,2,5,2,0
850,40,Male,32946.71282,Monthly,72.76668675,Chinese,Lunch,7,Casual,Takeaway,0,1,0,29.61,3,2,4,0
852,67,Female,64267.04359,Monthly,147.2590785,American,Breakfast,4,Casual,Dine-in,0,1,0,21.7,5,3,1,0
858,27,Male,22344.65316,Monthly,79.37818657,American,Dinner,5,Casual,Takeaway,0,1,1,11.57,4,2,3,0
869,67,Female,43926.8461,Monthly,69.17466718,Indian,Lunch,2,Celebration,Takeaway,0,1,0,15.58,2,3,4,0
872,51,Male,118224.1823,Monthly,190.4545182,Mexican,Breakfast,8,Casual,Dine-in,0,0,0,4.12,1,3,5,0
876,45,Male,85090.30095,Rarely,128.9281048,Chinese,Dinner,6,Business,Dine-in,0,1,1,30.12,4,2,3,0
883,39,Female,85253.98874,Monthly,181.5718368,American,Breakfast,1,Business,Dine-in,0,0,1,46.17,2,4,3,0
886,68,Male,82186.8592,Monthly,148.2558039,Chinese,Lunch,9,Casual,Takeaway,0,0,1,24.15,1,3,5,0
889,57,Female,56446.59511,Monthly,130.1568939,Chinese,Lunch,3,Business,Takeaway,0,0,1,32.01,1,3,5,0
894,24,Male,46916.39631,Weekly,114.1555078,Mexican,Breakfast,7,Casual,Dine-in,0,1,0,23.68,1,3,5,0
915,53,Male,101838.3732,Weekly,149.5212749,Indian,Lunch,4,Casual,Dine-in,0,1,0,12.75,4,2,3,0
922,66,Male,30286.77757,Monthly,80.01204807,American,Dinner,1,Celebration,Takeaway,0,1,0,14.22,3,2,4,0
942,45,Female,23116.95934,Monthly,52.9817451,Chinese,Breakfast,4,Celebration,Takeaway,1,1,1,57.97,2,3,4,0
950,54,Female,70915.99938,Weekly,143.3294606,Italian,Dinner,7,Business,Dine-in,0,0,1,3.45,4,1,4,0
967,26,Female,92533.54818,Weekly,172.6383932,Italian,Dinner,5,Casual,Dine-in,0,0,1,31.7,2,3,4,0
973,23,Female,99957.28473,Monthly,129.2882047,Indian,Lunch,6,Casual,Takeaway,0,0,1,48.67,3,4,2,0
981,32,Female,100409.3135,Weekly,174.7593238,Italian,Dinner,5,Business,Takeaway,1,0,1,30.43,3,4,2,0
984,59,Female,40448.76614,Weekly,59.84214423,Mexican,Breakfast,9,Casual,Takeaway,0,0,0,50.26,2,3,4,0
1011,38,Male,77424.70681,Weekly,133.7195349,Mexican,Dinner,4,Business,Takeaway,0,0,1,14.24,4,1,4,0
1017,18,Female,74355.55861,Rarely,126.5646803,American,Dinner,4,Casual,Takeaway,0,1,0,54.15,4,4,1,0
1021,51,Female,141511.962,Weekly,184.8570514,Chinese,Lunch,4,Business,Takeaway,1,0,0,51.25,3,2,4,0
1076,51,Female,40078.17926,Rarely,43.17256974,Italian,Lunch,7,Celebration,Dine-in,0,1,0,50.5,2,4,3,0
1129,22,Female,129583.8198,Rarely,141.8648155,Mexican,Breakfast,5,Celebration,Takeaway,0,1,0,25.85,2,3,4,0
1130,62,Male,87118.78482,Weekly,132.8511272,Chinese,Lunch,2,Casual,Dine-in,0,0,0,31.56,1,3,5,0
1155,58,Male,66157.0832,Weekly,145.1048133,Italian,Lunch,8,Casual,Dine-in,0,0,1,15.32,4,1,4,0
1160,20,Male,65815.03038,Rarely,119.9920548,Chinese,Breakfast,5,Business,Dine-in,0,0,0,38.74,1,4,4,0
1166,31,Female,42220.25977,Monthly,60.2785765,Chinese,Dinner,3,Business,Dine-in,1,1,1,44.24,4,2,3,0
1176,55,Female,16836.88121,Rarely,59.74658596,Mexican,Lunch,4,Celebration,Dine-in,1,0,0,40.51,3,2,4,0
1208,51,Female,147089.0133,Monthly,162.3812908,Italian,Dinner,1,Casual,Dine-in,0,0,1,17.52,2,2,5,0
1213,24,Female,37393.0776,Rarely,54.76589911,Mexican,Breakfast,5,Celebration,Takeaway,1,1,0,14.13,4,4,1,0
1231,49,Female,124393.326,Weekly,187.5988444,American,Breakfast,5,Celebration,Takeaway,0,1,1,43.59,3,1,5,0
1241,61,Female,78445.77815,Rarely,124.4421968,Indian,Breakfast,6,Celebration,Takeaway,1,1,1,17.04,3,2,4,0
1242,26,Female,92315.67908,Monthly,128.1075159,Mexican,Dinner,7,Casual,Takeaway,0,0,1,22.49,4,1,4,0
1245,19,Male,86911.71277,Rarely,166.5047436,Italian,Breakfast,3,Business,Takeaway,0,0,1,47.51,2,4,3,0
1247,65,Female,33567.31053,Monthly,53.11166882,American,Dinner,2,Celebration,Dine-in,0,0,0,46.69,3,2,4,0
1250,51,Male,131469.6253,Weekly,182.9648062,Mexican,Dinner,8,Celebration,Dine-in,0,0,1,39.94,3,5,1,0
1261,28,Female,77852.72648,Weekly,127.4239193,Chinese,Breakfast,8,Celebration,Dine-in,1,0,1,35.75,3,3,3,0
1266,69,Male,86161.84313,Weekly,134.2391918,Chinese,Dinner,7,Casual,Takeaway,0,1,0,33,3,3,3,0
1283,65,Female,70368.95759,Rarely,130.8018573,Italian,Breakfast,8,Business,Dine-in,0,0,0,5.47,4,3,2,0
1297,49,Female,51393.28523,Weekly,123.259532,Chinese,Breakfast,7,Casual,Takeaway,0,0,1,6.76,2,2,5,0
1302,63,Male,138425.3273,Weekly,187.7974524,American,Breakfast,8,Business,Dine-in,0,0,1,25.23,4,3,2,0
1307,24,Male,142483.3705,Rarely,179.2270091,Indian,Breakfast,2,Casual,Takeaway,0,0,1,48.04,1,3,5,0
1318,20,Male,93817.77109,Monthly,188.4154069,Italian,Breakfast,6,Business,Dine-in,0,0,0,44.33,2,4,3,0
1332,42,Male,72504.39197,Monthly,143.4560622,Mexican,Lunch,3,Celebration,Takeaway,1,0,1,10.18,5,3,1,0
1336,34,Female,35149.39867,Monthly,68.08608318,Indian,Breakfast,4,Celebration,Dine-in,0,0,1,47.77,2,3,4,0
1348,62,Female,134966.5063,Weekly,150.3270617,Italian,Lunch,4,Business,Takeaway,0,1,1,28.3,3,5,1,0
1355,44,Female,40392.04613,Rarely,43.91096208,Italian,Lunch,8,Business,Takeaway,0,1,0,41.47,3,1,5,0
1379,36,Female,78099.08332,Weekly,151.3230403,Mexican,Lunch,6,Business,Takeaway,1,1,0,34.14,1,5,3,0
1385,42,Male,97052.13611,Rarely,151.036256,Mexican,Lunch,7,Casual,Takeaway,0,0,1,47.8,3,3,3,0
1386,62,Male,28055.26378,Weekly,18.96896182,Chinese,Lunch,3,Casual,Takeaway,1,0,0,32.37,3,4,2,0
1392,49,Female,64114.37222,Weekly,131.8296369,Indian,Breakfast,5,Celebration,Takeaway,0,1,0,36.6,3,3,3,0
1446,21,Male,113241.8942,Rarely,134.6131814,Italian,Dinner,9,Business,Dine-in,0,1,0,22.78,3,4,2,0
1448,34,Male,94792.7173,Rarely,137.7155559,Indian,Breakfast,4,Casual,Dine-in,0,0,1,51.93,4,3,2,0
1451,19,Female,104869.5035,Monthly,186.4659859,American,Lunch,4,Celebration,Dine-in,1,0,0,1.92,5,2,2,0
1463,36,Female,101046.9635,Weekly,144.0965543,Indian,Breakfast,3,Casual,Dine-in,0,0,0,43.7,2,5,2,0
1472,65,Male,139235.4199,Rarely,167.4469825,Italian,Dinner,8,Celebration,Dine-in,0,1,0,59.18,4,3,2,0
1484,31,Female,116330.7474,Monthly,141.2303305,Chinese,Breakfast,2,Celebration,Takeaway,0,0,1,2.46,2,5,2,0
1489,25,Male,150467.0737,Monthly,198.1520502,American,Dinner,5,Business,Dine-in,0,1,0,23.15,4,4,1,0
1513,54,Female,88939.65909,Weekly,171.9165281,Mexican,Dinner,6,Casual,Dine-in,0,0,0,25.26,2,5,2,0
1516,65,Male,150874.526,Monthly,150.4664081,Chinese,Breakfast,8,Celebration,Takeaway,0,1,1,56.57,3,4,2,0
1523,33,Male,152690.0227,Weekly,174.9581162,Chinese,Dinner,8,Casual,Takeaway,0,0,0,10.68,2,2,5,0
1527,35,Female,108270.3498,Weekly,157.5178274,Italian,Breakfast,3,Business,Takeaway,1,1,0,55.48,4,3,2,0
1534,66,Female,43931.66213,Monthly,35.41241074,Chinese,Dinner,3,Celebration,Takeaway,0,1,1,54.05,2,5,2,0
1545,43,Female,41435.37016,Weekly,53.9448914,American,Breakfast,3,Business,Dine-in,1,1,1,41.82,4,1,4,0
1556,21,Female,119060.7241,Rarely,162.8631992,Indian,Breakfast,6,Business,Dine-in,0,1,1,30.86,3,5,1,0
1572,38,Female,138126.8319,Weekly,179.6569592,Chinese,Breakfast,5,Casual,Takeaway,0,0,0,40.71,3,4,2,0
1584,32,Female,99751.00237,Weekly,176.2260593,Mexican,Lunch,3,Celebration,Takeaway,0,0,0,46.83,3,3,3,0
1585,42,Female,105083.7853,Weekly,128.8033566,American,Breakfast,9,Casual,Dine-in,1,0,0,55.41,3,4,2,0
1597,28,Male,108681.1207,Rarely,148.6070781,Mexican,Dinner,2,Casual,Dine-in,0,1,0,8.11,4,3,2,0
1612,32,Male,124754.8364,Weekly,147.8868511,Indian,Dinner,4,Celebration,Dine-in,0,0,0,55.79,4,3,2,0
1633,62,Male,86228.07328,Weekly,125.0491862,Indian,Breakfast,7,Casual,Takeaway,0,0,0,28.7,2,4,3,0
1635,39,Male,150175.2878,Weekly,178.7937791,Indian,Lunch,7,Celebration,Dine-in,0,0,1,31.77,4,3,2,0
1640,52,Male,116772.9915,Weekly,129.4586935,Chinese,Breakfast,2,Casual,Takeaway,0,0,0,32.42,5,2,2,0
1642,41,Male,100651.1791,Rarely,128.7038842,Italian,Lunch,7,Celebration,Dine-in,1,0,0,52.3,4,1,4,0
1644,33,Female,138076.914,Weekly,155.9716225,Mexican,Dinner,9,Business,Dine-in,1,1,0,38.59,1,4,4,0
1656,20,Male,113816.1518,Rarely,142.3269162,American,Lunch,3,Business,Takeaway,0,0,0,19.37,5,2,2,0
1660,50,Male,26785.9661,Weekly,74.48094425,Chinese,Lunch,4,Business,Dine-in,0,0,0,36.67,4,3,2,0
1666,38,Female,101856.3044,Monthly,164.5988384,Chinese,Breakfast,8,Celebration,Takeaway,0,1,0,35.87,4,3,2,0
1668,64,Male,94238.81902,Weekly,160.3354574,Italian,Lunch,1,Business,Dine-in,0,0,0,26.77,3,3,3,0
1675,49,Female,55485.49998,Weekly,154.97259,Mexican,Lunch,7,Business,Dine-in,0,1,0,27.24,2,4,3,0
1692,56,Female,139695.2591,Weekly,171.1428262,American,Lunch,8,Celebration,Takeaway,0,0,0,9.3,4,2,3,0
1724,45,Female,125432.3971,Monthly,184.4523799,American,Breakfast,4,Casual,Takeaway,0,1,1,10.05,4,3,2,0
1730,56,Male,19374.09051,Monthly,74.00177239,Italian,Lunch,2,Celebration,Dine-in,0,0,0,32.84,3,4,2,0
1734,24,Male,125891.7393,Weekly,175.1310547,Italian,Breakfast,5,Business,Dine-in,0,0,0,56.33,4,3,2,0
1747,19,Male,103326.7294,Weekly,157.5502273,Mexican,Lunch,9,Casual,Dine-in,1,1,0,13.44,2,4,3,0
1753,22,Male,70848.44238,Monthly,148.9009755,Indian,Dinner,6,Celebration,Dine-in,1,0,1,45.31,3,3,3,0
1758,28,Female,73021.91408,Rarely,129.7665461,Indian,Breakfast,8,Business,Dine-in,0,0,0,42.29,3,4,2,0
1761,36,Male,104553.9222,Rarely,137.4943394,Indian,Lunch,2,Casual,Takeaway,0,1,0,19.53,2,5,2,0
1764,19,Male,115123.588,Weekly,146.7952199,Chinese,Dinner,7,Casual,Takeaway,0,0,0,43.72,1,5,3,0
1789,28,Female,108394.4358,Monthly,142.9754315,American,Lunch,6,Celebration,Dine-in,1,0,0,54.32,5,1,3,0
1790,46,Male,122123.3524,Weekly,169.5763559,Mexican,Lunch,5,Casual,Dine-in,0,1,0,46,3,3,3,0
1794,44,Male,83465.18248,Weekly,182.7530635,Mexican,Dinner,3,Celebration,Takeaway,0,1,0,49.83,3,4,2,0
1797,58,Female,81509.88227,Weekly,135.6591111,Italian,Breakfast,8,Business,Takeaway,0,1,1,19.39,4,2,3,0
1810,55,Male,52545.24827,Weekly,115.970661,Italian,Lunch,2,Business,Dine-in,0,0,1,49.66,2,4,3,0
1813,40,Female,51433.84308,Weekly,126.3925122,Italian,Breakfast,9,Casual,Takeaway,0,0,0,59.21,4,2,3,0
1835,52,Female,113657.0114,Weekly,158.339545,Italian,Lunch,9,Celebration,Dine-in,0,0,0,53.4,5,2,2,0
1841,34,Female,132087.8343,Monthly,173.6742788,Mexican,Lunch,9,Casual,Dine-in,0,0,1,53.43,2,5,2,0
1847,64,Male,56423.90967,Weekly,124.2250322,American,Dinner,7,Business,Takeaway,0,0,1,38.03,5,3,1,0
